OBJECTID_1,Join_Count,TARGET_FID,OBJECTID,BLDGID,MEAN_AVGHT,Shape_Leng,donut,Field1,OID_,Time_UTC,Lat,Lon,Temp_K_,DewPoint_K_,RelHumid,Pressure,RadDir_Wm_2_,RadDiff_Wm_2_,LWRad,SWNorm,SWRad,WindDir_from_,WindSpeed_ms_1_,SnowDepth_cm_,x,coord,coord_X,coord_Y,T_F,BUFF_DIST,ORIG_FID,ORIG_FID_1,Shape_Area_1,Shape_Length,Shape_Area
237,3,236,237,10250.000000000000000,79.170000000000002,0.001823041834190,0,608,608,2015-01-01_00:00:00,41.881461999999999,-87.626525999999998,268.095336999999970,254.830399000000000,33.675274000000002,100109.039062000000000,0,0,181.904250999999990,0,0,241.032470999999990,7.786355000000000,0,NA,41.881462 -87.626526;41.881466 -87.625397;41.882305 -87.625397,-87.626525999999998,41.881461999999999,22.901606599999901,45.000000000000000,608,608,0.000000878583410,0.003789143999938,0.000000164651151
238,6,237,238,10279.000000000000000,51.390000000000001,0.004087052270490,0,587,587,2015-01-01_00:00:00,41.880614999999999,-87.625397000000007,268.103607000000010,254.835663000000010,33.660308999999998,100117.007812000000000,0,0,181.897476000000010,0,0,240.772887999999990,7.737601000000000,0,NA,41.880615 -87.625397;41.880619 -87.624237;41.881466 -87.625397;41.881474 -87.624268;41.882305 -87.625397;41.882324 -87.624268,-87.625397000000007,41.880614999999999,22.916492600000002,45.000000000000000,587,587,0.000000878572066,0.003789116000007,0.000000668550369
239,2,238,239,10858.000000000000000,11.180000000000000,0.002104597493440,0,608,608,2015-01-01_00:00:00,41.881461999999999,-87.626525999999998,268.095336999999970,254.830399000000000,33.675274000000002,100109.039062000000000,0,0,181.904250999999990,0,0,241.032470999999990,7.786355000000000,0,NA,41.881462 -87.626526;41.882305 -87.626556,-87.626525999999998,41.881461999999999,22.901606599999901,45.000000000000000,608,608,0.000000878583410,0.003789143999938,0.000000069254415
240,1,239,240,10951.000000000000000,102.520000000000000,0.001698075614100,0,625,625,2015-01-01_00:00:00,41.882275000000000,-87.632262999999995,268.060608000000000,254.810867000000000,33.751328000000001,100075.968750000000000,0,0,181.958862000000010,0,0,242.001190000000010,8.025142000000001,0,NA,41.882275 -87.632263,-87.632262999999995,41.882275000000000,22.839094400000000,45.000000000000000,625,625,0.000000878594754,0.003789171999870,0.000000176435284
241,2,240,241,10952.000000000000000,114.959999999999990,0.003268346777810,0,626,626,2015-01-01_00:00:00,41.882286000000001,-87.631103999999993,268.067412999999990,254.814545000000010,33.735641000000001,100082.101562000000000,0,0,181.945038000000010,0,0,241.810073999999990,7.977632000000000,0,NA,41.882286 -87.631104;41.88229 -87.629974,-87.631103999999993,41.882286000000001,22.851343400000001,45.000000000000000,626,626,0.000000878594754,0.003789172000097,0.000000530478439
242,2,241,242,10953.000000000000000,80.560000000000002,0.003209055381030,0,628,628,2015-01-01_00:00:00,41.882289999999998,-87.628844999999998,268.079955999999980,254.821350000000000,33.706932000000002,100094.585938000000000,0,0,181.923615000000010,0,0,241.432007000000000,7.890733000000000,0,NA,41.88229 -87.628845;41.882294 -87.627686,-87.628844999999998,41.882289999999998,22.873920800000000,45.000000000000000,628,628,0.000000878594754,0.003789171999983,0.000000510257802
243,1,242,243,10954.000000000000000,147.319999999999990,0.002219807419780,0,623,623,2015-01-01_00:00:00,41.882271000000003,-87.634521000000007,268.046509000000010,254.803314000000000,33.784041999999999,100063.796875000000000,0,0,181.982788000000000,0,0,242.357483000000000,8.115129000000000,0,NA,41.882271 -87.634521,-87.634521000000007,41.882271000000003,22.813716199999998,45.000000000000000,623,623,0.000000878594754,0.003789171999983,0.000000268675073
244,2,243,244,10955.000000000000000,60.439999999999998,0.002957881916550,0,625,625,2015-01-01_00:00:00,41.882275000000000,-87.632262999999995,268.060608000000000,254.810867000000000,33.751328000000001,100075.968750000000000,0,0,181.958862000000010,0,0,242.001190000000010,8.025142000000001,0,NA,41.882275 -87.632263;41.882286 -87.631104,-87.632262999999995,41.882275000000000,22.839094400000000,45.000000000000000,625,625,0.000000878594754,0.003789171999870,0.000000352082924
245,2,244,245,10957.000000000000000,137.720000000000000,0.001833380971850,0,622,622,2015-01-01_00:00:00,41.882255999999998,-87.635681000000005,268.038544000000000,254.799103000000000,33.802802999999997,100057.437500000000000,0,0,181.990982000000000,0,0,242.535125999999990,8.162077000000000,0,NA,41.882256 -87.635681;41.882271 -87.634521,-87.635681000000005,41.882255999999998,22.799379200000001,45.000000000000000,622,622,0.000000878594754,0.003789171999983,0.000000204483409
246,2,245,246,10967.000000000000000,148.389999999999990,0.002973861968670,0,621,621,2015-01-01_00:00:00,41.882244000000000,-87.636809999999997,268.031188999999980,254.795197000000000,33.820056999999998,100050.976562000000000,0,0,182.001465000000000,0,0,242.712173000000010,8.210898000000000,0,NA,41.882244 -87.63681;41.882256 -87.635681,-87.636809999999997,41.882244000000000,22.786140199999998,45.000000000000000,621,621,0.000000878594754,0.003789171999983,0.000000424043508
247,2,246,247,11140.000000000000000,5.010000000000000,0.000441780791588,0,627,627,2015-01-01_00:00:00,41.882289999999998,-87.629974000000004,268.073730000000010,254.817978000000010,33.721207000000000,100088.265625000000000,0,0,181.933701000000010,0,0,241.615661999999990,7.936081000000000,0,NA,41.88229 -87.629974;41.883133 -87.629974,-87.629974000000004,41.882289999999998,22.862714000000000,45.000000000000000,627,627,0.000000878594754,0.003789171999983,0.000000010159469
248,2,247,248,11484.000000000000000,11.570000000000000,0.001860478636800,0,624,624,2015-01-01_00:00:00,41.882275000000000,-87.633392000000001,268.053863999999980,254.807251000000010,33.766902999999999,100069.851562000000000,0,0,181.969986000000010,0,0,242.184295999999990,8.070620999999999,0,NA,41.882275 -87.633392;41.883114 -87.633392,-87.633392000000001,41.882275000000000,22.826955199999901,45.000000000000000,624,624,0.000000878594754,0.003789171999983,0.000000069888514
249,2,248,249,11495.000000000000000,11.609999999999999,0.001877670043190,0,624,624,2015-01-01_00:00:00,41.882275000000000,-87.633392000000001,268.053863999999980,254.807251000000010,33.766902999999999,100069.851562000000000,0,0,181.969986000000010,0,0,242.184295999999990,8.070620999999999,0,NA,41.882275 -87.633392;41.883114 -87.633392,-87.633392000000001,41.882275000000000,22.826955199999901,45.000000000000000,624,624,0.000000878594754,0.003789171999983,0.000000070860555
250,4,249,250,11550.000000000000000,145.669999999999990,0.002138515336900,0,624,624,2015-01-01_00:00:00,41.882275000000000,-87.633392000000001,268.053863999999980,254.807251000000010,33.766902999999999,100069.851562000000000,0,0,181.969986000000010,0,0,242.184295999999990,8.070620999999999,0,NA,41.882275 -87.633392;41.882275 -87.632263;41.883114 -87.633392;41.883118 -87.632263,-87.633392000000001,41.882275000000000,22.826955199999901,45.000000000000000,624,624,0.000000878594754,0.003789171999983,0.000000275529622
251,4,250,251,11581.000000000000000,54.520000000000003,0.003039379313020,0,631,631,2015-01-01_00:00:00,41.882305000000002,-87.625397000000007,268.103180000000010,254.833892999999990,33.653530000000003,100115.039062000000000,0,0,181.889679000000000,0,0,240.901382000000010,7.757401000000000,0,NA,41.882305 -87.625397;41.882324 -87.624268;41.883163 -87.625427;41.883167 -87.624268,-87.625397000000007,41.882305000000002,22.915724000000001,45.000000000000000,631,631,0.000000878594754,0.003789171999983,0.000000553366976
252,3,251,252,11586.000000000000000,57.520000000000003,0.002999011761840,0,631,631,2015-01-01_00:00:00,41.882305000000002,-87.625397000000007,268.103180000000010,254.833892999999990,33.653530000000003,100115.039062000000000,0,0,181.889679000000000,0,0,240.901382000000010,7.757401000000000,0,NA,41.882305 -87.625397;41.883156 -87.626556;41.883163 -87.625427,-87.625397000000007,41.882305000000002,22.915724000000001,45.000000000000000,631,631,0.000000878594754,0.003789171999983,0.000000536920435
253,4,252,253,11606.000000000000000,64.659999999999997,0.005191251266800,0,629,629,2015-01-01_00:00:00,41.882294000000002,-87.627685999999997,268.087249999999980,254.825256000000000,33.690044000000000,100101.203125000000000,0,0,181.911362000000000,0,0,241.259827000000000,7.838258000000000,0,NA,41.882294 -87.627686;41.882305 -87.626556;41.883148 -87.627686;41.883156 -87.626556,-87.627685999999997,41.882294000000002,22.887049999999999,45.000000000000000,629,629,0.000000878594754,0.003789171999983,0.000001106203613
254,2,253,254,11608.000000000000000,110.349999999999990,0.002290470747520,0,627,627,2015-01-01_00:00:00,41.882289999999998,-87.629974000000004,268.073730000000010,254.817978000000010,33.721207000000000,100088.265625000000000,0,0,181.933701000000010,0,0,241.615661999999990,7.936081000000000,0,NA,41.88229 -87.629974;41.883133 -87.629974,-87.629974000000004,41.882289999999998,22.862714000000000,45.000000000000000,627,627,0.000000878594754,0.003789171999983,0.000000291891986
255,4,254,255,11619.000000000000000,46.250000000000000,0.003694508855680,0,628,628,2015-01-01_00:00:00,41.882289999999998,-87.628844999999998,268.079955999999980,254.821350000000000,33.706932000000002,100094.585938000000000,0,0,181.923615000000010,0,0,241.432007000000000,7.890733000000000,0,NA,41.88229 -87.628845;41.882294 -87.627686;41.883144 -87.628845;41.883148 -87.627686,-87.628844999999998,41.882289999999998,22.873920800000000,45.000000000000000,628,628,0.000000878594754,0.003789171999983,0.000000580196067
256,4,255,256,11632.000000000000000,76.620000000000005,0.003493360745150,0,625,625,2015-01-01_00:00:00,41.882275000000000,-87.632262999999995,268.060608000000000,254.810867000000000,33.751328000000001,100075.968750000000000,0,0,181.958862000000010,0,0,242.001190000000010,8.025142000000001,0,NA,41.882275 -87.632263;41.882286 -87.631104;41.883118 -87.632263;41.883129 -87.631104,-87.632262999999995,41.882275000000000,22.839094400000000,45.000000000000000,625,625,0.000000878594754,0.003789171999870,0.000000591682833
257,4,256,257,11634.000000000000000,112.930000000000010,0.001831482645470,0,622,622,2015-01-01_00:00:00,41.882255999999998,-87.635681000000005,268.038544000000000,254.799103000000000,33.802802999999997,100057.437500000000000,0,0,181.990982000000000,0,0,242.535125999999990,8.162077000000000,0,NA,41.882256 -87.635681;41.882271 -87.634521;41.883095 -87.635681;41.88311 -87.634521,-87.635681000000005,41.882255999999998,22.799379200000001,45.000000000000000,622,622,0.000000878594754,0.003789171999983,0.000000203754306
258,3,257,258,11637.000000000000000,54.810000000000002,0.005530381066660,0,624,624,2015-01-01_00:00:00,41.882275000000000,-87.633392000000001,268.053863999999980,254.807251000000010,33.766902999999999,100069.851562000000000,0,0,181.969986000000010,0,0,242.184295999999990,8.070620999999999,0,NA,41.882275 -87.633392;41.882275 -87.632263;41.883114 -87.633392,-87.633392000000001,41.882275000000000,22.826955199999901,45.000000000000000,624,624,0.000000878594754,0.003789171999983,0.000000804247606
259,4,258,259,11640.000000000000000,79.500000000000000,0.001611872904050,0,626,626,2015-01-01_00:00:00,41.882286000000001,-87.631103999999993,268.067412999999990,254.814545000000010,33.735641000000001,100082.101562000000000,0,0,181.945038000000010,0,0,241.810073999999990,7.977632000000000,0,NA,41.882286 -87.631104;41.88229 -87.629974;41.883129 -87.631104;41.883133 -87.629974,-87.631103999999993,41.882286000000001,22.851343400000001,45.000000000000000,626,626,0.000000878594754,0.003789172000097,0.000000150244599
260,2,259,260,11658.000000000000000,68.510000000000005,0.003686265614500,0,623,623,2015-01-01_00:00:00,41.882271000000003,-87.634521000000007,268.046509000000010,254.803314000000000,33.784041999999999,100063.796875000000000,0,0,181.982788000000000,0,0,242.357483000000000,8.115129000000000,0,NA,41.882271 -87.634521;41.88311 -87.634521,-87.634521000000007,41.882271000000003,22.813716199999998,45.000000000000000,623,623,0.000000878594754,0.003789171999983,0.000000335175529
261,4,260,261,11677.000000000000000,86.310000000000002,0.003566604478760,0,620,620,2015-01-01_00:00:00,41.882240000000003,-87.637939000000003,268.023620999999990,254.791168000000000,33.837738000000002,100044.234375000000000,0,0,182.011414000000000,0,0,242.869751000000010,8.260850000000000,0,NA,41.88224 -87.637939;41.882244 -87.63681;41.883095 -87.637939;41.883095 -87.63681,-87.637939000000003,41.882240000000003,22.772517799999999,45.000000000000000,620,620,0.000000878594754,0.003789171999983,0.000000778419112
262,2,261,262,11678.000000000000000,37.590000000000003,0.001558650829710,0,621,621,2015-01-01_00:00:00,41.882244000000000,-87.636809999999997,268.031188999999980,254.795197000000000,33.820056999999998,100050.976562000000000,0,0,182.001465000000000,0,0,242.712173000000010,8.210898000000000,0,NA,41.882244 -87.63681;41.883095 -87.63681,-87.636809999999997,41.882244000000000,22.786140199999998,45.000000000000000,621,621,0.000000878594754,0.003789171999983,0.000000138620271
263,4,262,263,11682.000000000000000,67.909999999999997,0.002790463114590,0,621,621,2015-01-01_00:00:00,41.882244000000000,-87.636809999999997,268.031188999999980,254.795197000000000,33.820056999999998,100050.976562000000000,0,0,182.001465000000000,0,0,242.712173000000010,8.210898000000000,0,NA,41.882244 -87.63681;41.882256 -87.635681;41.883095 -87.63681;41.883095 -87.635681,-87.636809999999997,41.882244000000000,22.786140199999998,45.000000000000000,621,621,0.000000878594754,0.003789171999983,0.000000351408788
264,1,263,264,11851.000000000000000,5.990000000000000,0.000280063672385,0,652,652,2015-01-01_00:00:00,41.883156000000000,-87.626555999999994,268.093750000000000,254.828125000000000,33.671889999999998,100106.906250000000000,0,0,181.899078000000000,0,0,241.087661999999990,7.804702000000000,0,NA,41.883156 -87.626556,-87.626555999999994,41.883156000000000,22.898750000000000,45.000000000000000,652,652,0.000000878607718,0.003789203999872,0.000000004412025
265,1,264,265,11967.000000000000000,4.220000000000000,0.000359432137956,0,649,649,2015-01-01_00:00:00,41.883133000000001,-87.629974000000004,268.073059000000000,254.816939999999990,33.719402000000002,100087.367188000000000,0,0,181.933654999999990,0,0,241.633667000000000,7.946481000000000,0,NA,41.883133 -87.629974,-87.629974000000004,41.883133000000001,22.861506200000001,45.000000000000000,649,649,0.000000878606098,0.003789199999915,0.000000008037074
266,1,265,266,12017.000000000000000,2.790000000000000,0.000409621009078,0,649,649,2015-01-01_00:00:00,41.883133000000001,-87.629974000000004,268.073059000000000,254.816939999999990,33.719402000000002,100087.367188000000000,0,0,181.933654999999990,0,0,241.633667000000000,7.946481000000000,0,NA,41.883133 -87.629974,-87.629974000000004,41.883133000000001,22.861506200000001,45.000000000000000,649,649,0.000000878606098,0.003789199999915,0.000000010483105
267,2,266,267,12377.000000000000000,3.390000000000000,0.000369008263438,0,649,649,2015-01-01_00:00:00,41.883133000000001,-87.629974000000004,268.073059000000000,254.816939999999990,33.719402000000002,100087.367188000000000,0,0,181.933654999999990,0,0,241.633667000000000,7.946481000000000,0,NA,41.883133 -87.629974;41.883991 -87.629974,-87.629974000000004,41.883133000000001,22.861506200000001,45.000000000000000,649,649,0.000000878606098,0.003789199999915,0.000000007559515
268,4,267,268,12571.000000000000000,65.670000000000002,0.005439625405420,0,646,646,2015-01-01_00:00:00,41.883113999999999,-87.633392000000001,268.052673000000030,254.806000000000010,33.766627999999997,100068.929688000000000,0,0,181.971619000000000,0,0,242.156189000000010,8.082945000000001,0,NA,41.883114 -87.633392;41.883118 -87.632263;41.883965 -87.633423;41.883968 -87.632263,-87.633392000000001,41.883113999999999,22.824811400000002,45.000000000000000,646,646,0.000000878606098,0.003789200000028,0.000000506392794
269,1,268,269,12579.000000000000000,3.130000000000000,0.001566617408640,0,671,671,2015-01-01_00:00:00,41.883991000000002,-87.629974000000004,268.071655000000020,254.815597999999990,33.719715000000001,100086.437500000000000,0,0,181.931716999999990,0,0,241.658524000000000,7.950219000000000,0,NA,41.883991 -87.629974,-87.629974000000004,41.883991000000002,22.858979000000001,45.000000000000000,671,671,0.000000878619063,0.003789231999917,0.000000044603524
270,2,269,270,12584.000000000000000,2.820000000000000,0.000964897359648,0,670,670,2015-01-01_00:00:00,41.883983999999998,-87.631134000000003,268.063628999999990,254.811340000000000,33.738593999999999,100080.250000000000000,0,0,181.946486999999990,0,0,241.832000999999990,7.995649000000000,0,NA,41.883984 -87.631134;41.883991 -87.629974,-87.631134000000003,41.883983999999998,22.844532200000000,45.000000000000000,670,670,0.000000878619063,0.003789231999917,0.000000032580440
271,4,270,271,12593.000000000000000,56.729999999999997,0.003528870268290,0,644,644,2015-01-01_00:00:00,41.883094999999997,-87.635681000000005,268.037444999999990,254.797928000000010,33.802447999999998,100056.484375000000000,0,0,181.989150999999990,0,0,242.530899000000010,8.174302000000001,0,NA,41.883095 -87.635681;41.88311 -87.634521;41.883953 -87.635681;41.883957 -87.634552,-87.635681000000005,41.883094999999997,22.797401000000001,45.000000000000000,644,644,0.000000878606098,0.003789200000028,0.000000583447060
272,4,271,272,12604.000000000000000,87.590000000000003,0.002106205083130,0,643,643,2015-01-01_00:00:00,41.883094999999997,-87.636809999999997,268.031371999999980,254.794647000000000,33.816391000000003,100050.117188000000000,0,0,181.999527000000000,0,0,242.707000999999990,8.218111000000000,0,NA,41.883095 -87.63681;41.883095 -87.635681;41.883942 -87.636841;41.883953 -87.635681,-87.636809999999997,41.883094999999997,22.786469600000000,45.000000000000000,643,643,0.000000878606098,0.003789200000142,0.000000277069037
273,2,272,273,13129.000000000000000,177.849999999999990,0.002826751975920,0,670,670,2015-01-01_00:00:00,41.883983999999998,-87.631134000000003,268.063628999999990,254.811340000000000,33.738593999999999,100080.250000000000000,0,0,181.946486999999990,0,0,241.832000999999990,7.995649000000000,0,NA,41.883984 -87.631134;41.883991 -87.629974,-87.631134000000003,41.883983999999998,22.844532200000000,45.000000000000000,670,670,0.000000878619063,0.003789231999917,0.000000416350281
274,2,273,274,13173.000000000000000,123.430000000000010,0.002336445731940,0,666,666,2015-01-01_00:00:00,41.883952999999998,-87.635681000000005,268.036407000000000,254.796798999999990,33.801952000000000,100055.390625000000000,0,0,181.987900000000000,0,0,242.526337000000010,8.186169000000000,0,NA,41.883953 -87.635681;41.883957 -87.634552,-87.635681000000005,41.883952999999998,22.795532600000001,45.000000000000000,666,666,0.000000878617442,0.003789228000073,0.000000311037135
275,4,274,275,13175.000000000000000,19.850000000000001,0.002865167319290,0,642,642,2015-01-01_00:00:00,41.883094999999997,-87.637939000000003,268.023101999999990,254.790298000000010,33.835976000000002,100043.453125000000000,0,0,182.008895999999990,0,0,242.871979000000010,8.266332000000000,0,NA,41.883095 -87.637939;41.883095 -87.63681;41.883938 -87.63797;41.883942 -87.636841,-87.637939000000003,41.883094999999997,22.771583600000000,45.000000000000000,642,642,0.000000878606098,0.003789200000142,0.000000417990384
276,4,275,276,13200.000000000000000,51.609999999999999,0.004344480369150,0,647,647,2015-01-01_00:00:00,41.883118000000003,-87.632262999999995,268.058777000000020,254.809311000000010,33.752662999999998,100075.101562000000000,0,0,181.960800000000010,0,0,241.977844000000000,8.034591000000001,0,NA,41.883118 -87.632263;41.883129 -87.631104;41.883968 -87.632263;41.883984 -87.631134,-87.632262999999995,41.883118000000003,22.835798600000000,45.000000000000000,647,647,0.000000878606098,0.003789200000142,0.000001174541926
277,4,276,277,13202.000000000000000,24.739999999999998,0.003226007502980,0,653,653,2015-01-01_00:00:00,41.883163000000003,-87.625427000000002,268.102202999999970,254.832672000000000,33.652327999999997,100114.007812000000000,0,0,181.887177000000010,0,0,240.934127999999990,7.769355000000000,0,NA,41.883163 -87.625427;41.883167 -87.624268;41.884007 -87.625427;41.884018 -87.624268,-87.625427000000002,41.883163000000003,22.913965399999899,45.000000000000000,653,653,0.000000878607719,0.003789204000100,0.000000546953914
278,4,277,278,13206.000000000000000,92.040000000000006,0.003302923910180,0,652,652,2015-01-01_00:00:00,41.883156000000000,-87.626555999999994,268.093750000000000,254.828125000000000,33.671889999999998,100106.906250000000000,0,0,181.899078000000000,0,0,241.087661999999990,7.804702000000000,0,NA,41.883156 -87.626556;41.883163 -87.625427;41.884003 -87.626556;41.884007 -87.625427,-87.626555999999994,41.883156000000000,22.898750000000000,45.000000000000000,652,652,0.000000878607718,0.003789203999872,0.000000617402030
279,1,278,279,13227.000000000000000,56.090000000000003,0.001607318626780,0,667,667,2015-01-01_00:00:00,41.883957000000002,-87.634551999999999,268.043364999999990,254.800507000000010,33.785693999999999,100061.664062000000000,0,0,181.982468000000010,0,0,242.354462000000010,8.138798000000000,0,NA,41.883957 -87.634552,-87.634551999999999,41.883957000000002,22.808057000000002,45.000000000000000,667,667,0.000000878617442,0.003789227999960,0.000000156316909
280,1,279,280,13231.000000000000000,112.470000000000000,0.001942980154260,0,665,665,2015-01-01_00:00:00,41.883941999999998,-87.636841000000004,268.030792000000020,254.793732000000010,33.814700999999999,100048.953125000000000,0,0,181.993529999999990,0,0,242.712447999999990,8.229960000000000,0,NA,41.883942 -87.636841,-87.636841000000004,41.883941999999998,22.785425600000099,45.000000000000000,665,665,0.000000878617442,0.003789227999960,0.000000215525472
281,1,280,281,13242.000000000000000,14.410000000000000,0.000224288571594,0,664,664,2015-01-01_00:00:00,41.883938000000001,-87.637969999999996,268.022797000000030,254.789536000000000,33.833668000000003,100042.296875000000000,0,0,182.007126000000000,0,0,242.884811000000010,8.275995000000000,0,NA,41.883938 -87.63797,-87.637969999999996,41.883938000000001,22.771034600000100,45.000000000000000,664,664,0.000000878617442,0.003789227999960,0.000000003099145
282,4,281,282,13244.000000000000000,33.960000000000001,0.005727382796510,0,650,650,2015-01-01_00:00:00,41.883144000000001,-87.628844999999998,268.080108999999990,254.820724000000010,33.703079000000002,100093.656250000000000,0,0,181.921387000000010,0,0,241.457504000000000,7.894639000000000,0,NA,41.883144 -87.628845;41.883148 -87.627686;41.883991 -87.628845;41.883995 -87.627686,-87.628844999999998,41.883144000000001,22.874196200000000,45.000000000000000,650,650,0.000000878606098,0.003789200000142,0.000001279231405
283,4,282,283,13255.000000000000000,62.170000000000002,0.004989752267050,0,651,651,2015-01-01_00:00:00,41.883147999999998,-87.627685999999997,268.087005999999970,254.824432000000000,33.687148999999998,100100.148438000000000,0,0,181.909652999999990,0,0,241.262756000000000,7.844528000000000,0,NA,41.883148 -87.627686;41.883156 -87.626556;41.883995 -87.627686;41.884003 -87.626556,-87.627685999999997,41.883147999999998,22.886610800000000,45.000000000000000,651,651,0.000000878607719,0.003789203999986,0.000001378041227
284,3,283,284,13263.000000000000000,44.729999999999997,0.004244996898420,0,668,668,2015-01-01_00:00:00,41.883965000000003,-87.633422999999993,268.051696999999990,254.804870999999990,33.765830999999999,100067.890625000000000,0,0,181.972595000000010,0,0,242.185806000000010,8.090798000000000,0,NA,41.883965 -87.633423;41.883968 -87.632263;41.884811 -87.633423,-87.633422999999993,41.883965000000003,22.823054599999999,45.000000000000000,668,668,0.000000878617442,0.003789227999960,0.000000534394738
285,1,284,285,13565.000000000000000,4.330000000000000,0.000367662186961,0,698,698,2015-01-01_00:00:00,41.884864999999998,-87.624297999999996,268.108337000000010,254.834686000000000,33.631720999999999,100119.570312000000000,0,0,181.875031000000010,0,0,240.808578000000010,7.738586000000000,0,NA,41.884865 -87.624298,-87.624297999999996,41.884864999999998,22.925006600000000,45.000000000000000,698,698,0.000000878630407,0.003789259999962,0.000000008329349
286,2,285,286,13767.000000000000000,8.740000000000000,0.001124666801400,0,688,688,2015-01-01_00:00:00,41.884799999999998,-87.635681000000005,268.036316000000000,254.796111999999990,33.798972999999997,100054.195312000000000,0,0,181.985763999999990,0,0,242.561600000000000,8.193038000000000,0,NA,41.8848 -87.635681;41.884804 -87.634552,-87.635681000000005,41.884799999999998,22.795368799999999,45.000000000000000,688,688,0.000000878628786,0.003789256000005,0.000000072804325
287,2,286,287,13909.000000000000000,134.699999999999990,0.001869385776330,0,697,697,2015-01-01_00:00:00,41.884861000000001,-87.625427000000002,268.101256999999980,254.830826000000000,33.647835000000001,100112.242188000000000,0,0,181.883286000000000,0,0,240.976776000000000,7.780368000000000,0,NA,41.884861 -87.625427;41.884865 -87.624298,-87.625427000000002,41.884861000000001,22.912262599999998,45.000000000000000,697,697,0.000000878630407,0.003789259999962,0.000000184939573
288,2,287,288,13987.000000000000000,16.149999999999999,0.002541792529670,0,696,696,2015-01-01_00:00:00,41.884856999999997,-87.626587000000001,268.093201000000020,254.826507999999990,33.666504000000003,100105.125000000000000,0,0,181.897583000000000,0,0,241.137146000000000,7.822330000000000,0,NA,41.884857 -87.626587;41.884861 -87.625427,-87.626587000000001,41.884856999999997,22.897761800000001,45.000000000000000,696,696,0.000000878630407,0.003789259999962,0.000000361081761
289,2,288,289,14004.000000000000000,75.170000000000002,0.001958962773940,0,690,690,2015-01-01_00:00:00,41.884810999999999,-87.633422999999993,268.049834999999970,254.803328999999990,33.767467000000003,100066.781250000000000,0,0,181.967605999999990,0,0,242.217468000000000,8.093510000000000,0,NA,41.884811 -87.633423;41.884815 -87.632263,-87.633422999999993,41.884810999999999,22.819702999999901,45.000000000000000,690,690,0.000000878630407,0.003789259999962,0.000000238785215
290,2,289,290,14037.000000000000000,51.180000000000000,0.003504206845100,0,694,694,2015-01-01_00:00:00,41.884846000000003,-87.628844999999998,268.078461000000000,254.818603999999990,33.700726000000003,100091.710938000000000,0,0,181.921203999999990,0,0,241.506926999999990,7.909261000000000,0,NA,41.884846 -87.628845;41.88485 -87.627716,-87.628844999999998,41.884846000000003,22.871229799999998,45.000000000000000,694,694,0.000000878630407,0.003789259999962,0.000000604352574
291,1,290,291,14054.000000000000000,22.399999999999999,0.001173619082660,0,688,688,2015-01-01_00:00:00,41.884799999999998,-87.635681000000005,268.036316000000000,254.796111999999990,33.798972999999997,100054.195312000000000,0,0,181.985763999999990,0,0,242.561600000000000,8.193038000000000,0,NA,41.8848 -87.635681,-87.635681000000005,41.884799999999998,22.795368799999999,45.000000000000000,688,688,0.000000878628786,0.003789256000005,0.000000085815726
292,1,291,292,14056.000000000000000,18.289999999999999,0.002377096300150,0,689,689,2015-01-01_00:00:00,41.884804000000003,-87.634551999999999,268.041901000000000,254.799163999999990,33.786330999999997,100060.546875000000000,0,0,181.977386000000000,0,0,242.391083000000010,8.142692000000000,0,NA,41.884804 -87.634552,-87.634551999999999,41.884804000000003,22.805421800000001,45.000000000000000,689,689,0.000000878630407,0.003789260000076,0.000000240647790
293,2,292,293,14058.000000000000000,138.960000000000010,0.002623354137290,0,687,687,2015-01-01_00:00:00,41.884799999999998,-87.636841000000004,268.029906999999980,254.792678999999990,33.813884999999999,100047.695312000000000,0,0,181.993102999999990,0,0,242.738144000000010,8.238676000000000,0,NA,41.8848 -87.636841;41.8848 -87.635681,-87.636841000000004,41.884799999999998,22.783832600000000,45.000000000000000,687,687,0.000000878628786,0.003789256000005,0.000000401714479
294,2,293,294,14077.000000000000000,41.850000000000001,0.003688428060260,0,695,695,2015-01-01_00:00:00,41.884850000000000,-87.627716000000007,268.085265999999990,254.822266000000010,33.685009000000001,100098.281250000000000,0,0,181.910857999999990,0,0,241.316848999999990,7.864985000000000,0,NA,41.88485 -87.627716;41.884857 -87.626587,-87.627716000000007,41.884850000000000,22.883478799999999,45.000000000000000,695,695,0.000000878630407,0.003789260000076,0.000000651925674
295,2,294,295,14256.000000000000000,2.920000000000000,0.000413800203751,0,718,718,2015-01-01_00:00:00,41.885700000000000,-87.626587000000001,268.091766000000010,254.825165000000000,33.666953999999997,100104.265625000000000,0,0,181.892959999999990,0,0,241.176514000000000,7.827845000000000,0,NA,41.8857 -87.626587;41.885708 -87.625427,-87.626587000000001,41.885700000000000,22.895178800000000,45.000000000000000,718,718,0.000000878641751,0.003789288000007,0.000000008033163
296,2,295,296,14389.000000000000000,8.460000000000001,0.001372254620170,0,690,690,2015-01-01_00:00:00,41.884810999999999,-87.633422999999993,268.049834999999970,254.803328999999990,33.767467000000003,100066.781250000000000,0,0,181.967605999999990,0,0,242.217468000000000,8.093510000000000,0,NA,41.884811 -87.633423;41.885662 -87.633423,-87.633422999999993,41.884810999999999,22.819702999999901,45.000000000000000,690,690,0.000000878630407,0.003789259999962,0.000000039701970
