"","OID","Time_UTC","Lat","Lon","Temp.K.","DewPoint.K.","RelHumid","Pressure","RadDir.Wm.2.","RadDiff.Wm.2.","LWRad","SWNorm","SWRad","WindDir.from.","WindSpeed.ms.1.","SnowDepth.cm.","x","coord","T_F"
"638",638,"2015-01-01_00:00:00",41.882351,-87.617432,268.160919,254.865707,33.523911,100170.890625,0,0,181.82457,0,0,239.818024,7.5061,0,NA,"41.882351 -87.617432",23.0196541999999
"639",639,"2015-01-01_00:00:00",41.883076,-87.641388,268.000946,254.778488,33.887718,100022.242188,0,0,182.033401,0,0,243.447784,8.418735,0,NA,"41.883076 -87.641388",22.7317028
"640",640,"2015-01-01_00:00:00",41.88308,-87.640228,268.008911,254.782715,33.868992,100029.523438,0,0,182.02417,0,0,243.240585,8.371761,0,NA,"41.88308 -87.640228",22.7460398
"641",641,"2015-01-01_00:00:00",41.883083,-87.639099,268.015808,254.786407,33.852982,100036.578125,0,0,182.018402,0,0,243.054169,8.318476,0,NA,"41.883083 -87.639099",22.7584544
"642",642,"2015-01-01_00:00:00",41.883095,-87.637939,268.023102,254.790298,33.835976,100043.453125,0,0,182.008896,0,0,242.871979,8.266332,0,NA,"41.883095 -87.637939",22.7715836
"643",643,"2015-01-01_00:00:00",41.883095,-87.63681,268.031372,254.794647,33.816391,100050.117188,0,0,181.999527,0,0,242.707001,8.218111,0,NA,"41.883095 -87.63681",22.7864696
"644",644,"2015-01-01_00:00:00",41.883095,-87.635681,268.037445,254.797928,33.802448,100056.484375,0,0,181.989151,0,0,242.530899,8.174302,0,NA,"41.883095 -87.635681",22.797401
"645",645,"2015-01-01_00:00:00",41.88311,-87.634521,268.045227,254.802048,33.784069,100062.773438,0,0,181.982712,0,0,242.346222,8.1304,0,NA,"41.88311 -87.634521",22.8114086
"646",646,"2015-01-01_00:00:00",41.883114,-87.633392,268.052673,254.806,33.766628,100068.929688,0,0,181.971619,0,0,242.156189,8.082945,0,NA,"41.883114 -87.633392",22.8248114
"647",647,"2015-01-01_00:00:00",41.883118,-87.632263,268.058777,254.809311,33.752663,100075.101562,0,0,181.9608,0,0,241.977844,8.034591,0,NA,"41.883118 -87.632263",22.8357986
"648",648,"2015-01-01_00:00:00",41.883129,-87.631104,268.065796,254.813065,33.736317,100081.1875,0,0,181.944031,0,0,241.815918,7.990116,0,NA,"41.883129 -87.631104",22.8484328
"649",649,"2015-01-01_00:00:00",41.883133,-87.629974,268.073059,254.81694,33.719402,100087.367188,0,0,181.933655,0,0,241.633667,7.946481,0,NA,"41.883133 -87.629974",22.8615062
"650",650,"2015-01-01_00:00:00",41.883144,-87.628845,268.080109,254.820724,33.703079,100093.65625,0,0,181.921387,0,0,241.457504,7.894639,0,NA,"41.883144 -87.628845",22.8741962
"651",651,"2015-01-01_00:00:00",41.883148,-87.627686,268.087006,254.824432,33.687149,100100.148438,0,0,181.909653,0,0,241.262756,7.844528,0,NA,"41.883148 -87.627686",22.8866108
"652",652,"2015-01-01_00:00:00",41.883156,-87.626556,268.09375,254.828125,33.67189,100106.90625,0,0,181.899078,0,0,241.087662,7.804702,0,NA,"41.883156 -87.626556",22.89875
"653",653,"2015-01-01_00:00:00",41.883163,-87.625427,268.102203,254.832672,33.652328,100114.007812,0,0,181.887177,0,0,240.934128,7.769355,0,NA,"41.883163 -87.625427",22.9139653999999
"654",654,"2015-01-01_00:00:00",41.883167,-87.624268,268.108734,254.836288,33.637798,100121.226562,0,0,181.876389,0,0,240.761414,7.726401,0,NA,"41.883167 -87.624268",22.9257212000001
"655",655,"2015-01-01_00:00:00",41.883179,-87.623138,268.116272,254.840454,33.620888,100128.953125,0,0,181.86734,0,0,240.562531,7.684486,0,NA,"41.883179 -87.623138",22.9392895999999
"656",656,"2015-01-01_00:00:00",41.883186,-87.622009,268.125183,254.845306,33.600609,100136.835938,0,0,181.858307,0,0,240.415527,7.647189,0,NA,"41.883186 -87.622009",22.9553294
"657",657,"2015-01-01_00:00:00",41.883186,-87.62085,268.135437,254.85083,33.576984,100145.03125,0,0,181.84726,0,0,240.243759,7.612926,0,NA,"41.883186 -87.62085",22.9737866
"658",658,"2015-01-01_00:00:00",41.883186,-87.61972,268.143005,254.855057,33.560268,100153.234375,0,0,181.838379,0,0,240.122269,7.578215,0,NA,"41.883186 -87.61972",22.987409
"659",659,"2015-01-01_00:00:00",41.883194,-87.618591,268.151062,254.859528,33.542328,100161.75,0,0,181.831055,0,0,239.989975,7.542044,0,NA,"41.883194 -87.618591",23.0019116
"660",660,"2015-01-01_00:00:00",41.883198,-87.617432,268.159485,254.864197,33.523521,100169.859375,0,0,181.821793,0,0,239.863464,7.510763,0,NA,"41.883198 -87.617432",23.017073
"661",661,"2015-01-01_00:00:00",41.883915,-87.641388,267.999573,254.777206,33.888184,100020.921875,0,0,182.028046,0,0,243.445129,8.43031,0,NA,"41.883915 -87.641388",22.7292314
"662",662,"2015-01-01_00:00:00",41.883923,-87.640259,268.008575,254.781937,33.866806,100028.28125,0,0,182.018677,0,0,243.276443,8.380435,0,NA,"41.883923 -87.640259",22.745435
"663",663,"2015-01-01_00:00:00",41.883934,-87.639099,268.016113,254.785934,33.849121,100035.390625,0,0,182.013229,0,0,243.074295,8.32814,0,NA,"41.883934 -87.639099",22.7590034
"664",664,"2015-01-01_00:00:00",41.883938,-87.63797,268.022797,254.789536,33.833668,100042.296875,0,0,182.007126,0,0,242.884811,8.275995,0,NA,"41.883938 -87.63797",22.7710346000001
"665",665,"2015-01-01_00:00:00",41.883942,-87.636841,268.030792,254.793732,33.814701,100048.953125,0,0,181.99353,0,0,242.712448,8.22996,0,NA,"41.883942 -87.636841",22.7854256000001
"666",666,"2015-01-01_00:00:00",41.883953,-87.635681,268.036407,254.796799,33.801952,100055.390625,0,0,181.9879,0,0,242.526337,8.186169,0,NA,"41.883953 -87.635681",22.7955326
"667",667,"2015-01-01_00:00:00",41.883957,-87.634552,268.043365,254.800507,33.785694,100061.664062,0,0,181.982468,0,0,242.354462,8.138798,0,NA,"41.883957 -87.634552",22.808057
"668",668,"2015-01-01_00:00:00",41.883965,-87.633423,268.051697,254.804871,33.765831,100067.890625,0,0,181.972595,0,0,242.185806,8.090798,0,NA,"41.883965 -87.633423",22.8230546
"669",669,"2015-01-01_00:00:00",41.883968,-87.632263,268.057129,254.807846,33.753563,100074.085938,0,0,181.958145,0,0,242.009399,8.041815,0,NA,"41.883968 -87.632263",22.8328321999999
"670",670,"2015-01-01_00:00:00",41.883984,-87.631134,268.063629,254.81134,33.738594,100080.25,0,0,181.946487,0,0,241.832001,7.995649,0,NA,"41.883984 -87.631134",22.8445322
"671",671,"2015-01-01_00:00:00",41.883991,-87.629974,268.071655,254.815598,33.719715,100086.4375,0,0,181.931717,0,0,241.658524,7.950219,0,NA,"41.883991 -87.629974",22.858979
"672",672,"2015-01-01_00:00:00",41.883991,-87.628845,268.079407,254.819717,33.70155,100092.695312,0,0,181.923141,0,0,241.485535,7.90185,0,NA,"41.883991 -87.628845",22.8729326
"673",673,"2015-01-01_00:00:00",41.883995,-87.627686,268.086365,254.823456,33.685467,100099.21875,0,0,181.912598,0,0,241.294464,7.856349,0,NA,"41.883995 -87.627686",22.885457
"674",674,"2015-01-01_00:00:00",41.884003,-87.626556,268.093719,254.827423,33.668552,100106.039062,0,0,181.900803,0,0,241.1017,7.815459,0,NA,"41.884003 -87.626556",22.8986942
"675",675,"2015-01-01_00:00:00",41.884007,-87.625427,268.101807,254.831772,33.649845,100113.15625,0,0,181.887253,0,0,240.94133,7.773277,0,NA,"41.884007 -87.625427",22.9132526
"676",676,"2015-01-01_00:00:00",41.884018,-87.624268,268.109039,254.835709,33.633369,100120.484375,0,0,181.874435,0,0,240.787689,7.731584,0,NA,"41.884018 -87.624268",22.9262702
"677",677,"2015-01-01_00:00:00",41.884022,-87.623138,268.115326,254.839264,33.619701,100128.234375,0,0,181.869934,0,0,240.617065,7.692337,0,NA,"41.884022 -87.623138",22.9375868
"678",678,"2015-01-01_00:00:00",41.884033,-87.622009,268.124512,254.844238,33.59866,100136.164062,0,0,181.857849,0,0,240.462677,7.655588,0,NA,"41.884033 -87.622009",22.9541216
"679",679,"2015-01-01_00:00:00",41.884037,-87.62085,268.134979,254.849869,33.574444,100144.40625,0,0,181.845749,0,0,240.302826,7.618044,0,NA,"41.884037 -87.62085",22.9729622
"680",680,"2015-01-01_00:00:00",41.884048,-87.61972,268.142395,254.854019,33.558109,100152.632812,0,0,181.838211,0,0,240.125702,7.579158,0,NA,"41.884048 -87.61972",22.9863110000001
"681",681,"2015-01-01_00:00:00",41.884048,-87.618591,268.150116,254.858307,33.540932,100161.015625,0,0,181.83287,0,0,240.017548,7.545882,0,NA,"41.884048 -87.618591",23.0002088000001
"682",682,"2015-01-01_00:00:00",41.884056,-87.617432,268.158722,254.863037,33.521603,100169.28125,0,0,181.820084,0,0,239.883575,7.519515,0,NA,"41.884056 -87.617432",23.0156996
"683",683,"2015-01-01_00:00:00",41.884769,-87.641388,267.998016,254.775848,33.889191,100019.335938,0,0,182.02449,0,0,243.440903,8.43927,0,NA,"41.884769 -87.641388",22.7264288
"684",684,"2015-01-01_00:00:00",41.884777,-87.640259,268.00708,254.780609,33.867645,100026.71875,0,0,182.018509,0,0,243.289062,8.389404,0,NA,"41.884777 -87.640259",22.742744
"685",685,"2015-01-01_00:00:00",41.884785,-87.639099,268.015198,254.784897,33.848469,100033.9375,0,0,182.010345,0,0,243.100006,8.336906,0,NA,"41.884785 -87.639099",22.7573564
"686",686,"2015-01-01_00:00:00",41.884789,-87.63797,268.022064,254.788574,33.832527,100040.976562,0,0,182.003479,0,0,242.902222,8.283951,0,NA,"41.884789 -87.63797",22.7697152
"687",687,"2015-01-01_00:00:00",41.8848,-87.636841,268.029907,254.792679,33.813885,100047.695312,0,0,181.993103,0,0,242.738144,8.238676,0,NA,"41.8848 -87.636841",22.7838326
"688",688,"2015-01-01_00:00:00",41.8848,-87.635681,268.036316,254.796112,33.798973,100054.195312,0,0,181.985764,0,0,242.5616,8.193038,0,NA,"41.8848 -87.635681",22.7953688
"689",689,"2015-01-01_00:00:00",41.884804,-87.634552,268.041901,254.799164,33.786331,100060.546875,0,0,181.977386,0,0,242.391083,8.142692,0,NA,"41.884804 -87.634552",22.8054218
"690",690,"2015-01-01_00:00:00",41.884811,-87.633423,268.049835,254.803329,33.767467,100066.78125,0,0,181.967606,0,0,242.217468,8.09351,0,NA,"41.884811 -87.633423",22.8197029999999
"691",691,"2015-01-01_00:00:00",41.884815,-87.632263,268.056702,254.806976,33.751381,100072.960938,0,0,181.953613,0,0,242.046585,8.046849,0,NA,"41.884815 -87.632263",22.8320636
"692",692,"2015-01-01_00:00:00",41.884823,-87.631134,268.062164,254.809998,33.739132,100079.101562,0,0,181.942459,0,0,241.87915,8.004234,0,NA,"41.884823 -87.631134",22.8418952
"693",693,"2015-01-01_00:00:00",41.88483,-87.630005,268.07019,254.814255,33.720295,100085.390625,0,0,181.932114,0,0,241.707001,7.957492,0,NA,"41.88483 -87.630005",22.856342
"694",694,"2015-01-01_00:00:00",41.884846,-87.628845,268.078461,254.818604,33.700726,100091.710938,0,0,181.921204,0,0,241.506927,7.909261,0,NA,"41.884846 -87.628845",22.8712298
"695",695,"2015-01-01_00:00:00",41.88485,-87.627716,268.085266,254.822266,33.685009,100098.28125,0,0,181.910858,0,0,241.316849,7.864985,0,NA,"41.88485 -87.627716",22.8834788
"696",696,"2015-01-01_00:00:00",41.884857,-87.626587,268.093201,254.826508,33.666504,100105.125,0,0,181.897583,0,0,241.137146,7.82233,0,NA,"41.884857 -87.626587",22.8977618
"697",697,"2015-01-01_00:00:00",41.884861,-87.625427,268.101257,254.830826,33.647835,100112.242188,0,0,181.883286,0,0,240.976776,7.780368,0,NA,"41.884861 -87.625427",22.9122626
"698",698,"2015-01-01_00:00:00",41.884865,-87.624298,268.108337,254.834686,33.631721,100119.570312,0,0,181.875031,0,0,240.808578,7.738586,0,NA,"41.884865 -87.624298",22.9250066
"699",699,"2015-01-01_00:00:00",41.88488,-87.623169,268.11441,254.838135,33.618599,100127.429688,0,0,181.864456,0,0,240.631348,7.69687,0,NA,"41.88488 -87.623169",22.935938
"700",700,"2015-01-01_00:00:00",41.88488,-87.622009,268.123474,254.843048,33.597836,100135.453125,0,0,181.855728,0,0,240.4888,7.658111,0,NA,"41.88488 -87.622009",22.9522532
"701",701,"2015-01-01_00:00:00",41.88488,-87.62088,268.133759,254.848572,33.574036,100143.773438,0,0,181.844513,0,0,240.360687,7.621998,0,NA,"41.88488 -87.62088",22.9707662
"702",702,"2015-01-01_00:00:00",41.884895,-87.61972,268.141144,254.852692,33.557751,100152.070312,0,0,181.838104,0,0,240.189484,7.586384,0,NA,"41.884895 -87.61972",22.9840592
"703",703,"2015-01-01_00:00:00",41.884895,-87.618591,268.149719,254.857391,33.538342,100160.4375,0,0,181.831909,0,0,240.038956,7.552537,0,NA,"41.884895 -87.618591",22.9994942
"704",704,"2015-01-01_00:00:00",41.884895,-87.617432,268.158966,254.862427,33.517288,100168.851562,0,0,181.824448,0,0,239.903763,7.523378,0,NA,"41.884895 -87.617432",23.0161388
"705",705,"2015-01-01_00:00:00",41.885612,-87.641418,267.996399,254.774506,33.890503,100017.71875,0,0,182.023178,0,0,243.448959,8.445039,0,NA,"41.885612 -87.641418",22.7235182
"706",706,"2015-01-01_00:00:00",41.885624,-87.640259,268.005493,254.779251,33.868809,100025.179688,0,0,182.016449,0,0,243.289642,8.396141,0,NA,"41.885624 -87.640259",22.7398874
"707",707,"2015-01-01_00:00:00",41.885632,-87.63913,268.013428,254.783463,33.850155,100032.585938,0,0,182.005997,0,0,243.122955,8.345409,0,NA,"41.885632 -87.63913",22.7541704
"708",708,"2015-01-01_00:00:00",41.885643,-87.638,268.02121,254.787552,33.83173,100039.632812,0,0,182.00325,0,0,242.932251,8.292544,0,NA,"41.885643 -87.638",22.768178
"709",709,"2015-01-01_00:00:00",41.885643,-87.636841,268.0289,254.791611,33.813519,100046.507812,0,0,181.992294,0,0,242.752777,8.246484,0,NA,"41.885643 -87.636841",22.78202
"710",710,"2015-01-01_00:00:00",41.885651,-87.635712,268.035553,254.795135,33.797886,100052.976562,0,0,181.980331,0,0,242.582489,8.198831,0,NA,"41.885651 -87.635712",22.7939954
"711",711,"2015-01-01_00:00:00",41.885662,-87.634552,268.041779,254.798477,33.783485,100059.40625,0,0,181.976059,0,0,242.402496,8.149104,0,NA,"41.885662 -87.634552",22.8052022000001
"712",712,"2015-01-01_00:00:00",41.885662,-87.633423,268.048737,254.802185,33.767254,100065.695312,0,0,181.965515,0,0,242.244492,8.101733,0,NA,"41.885662 -87.633423",22.8177266
"713",713,"2015-01-01_00:00:00",41.88567,-87.632263,268.057007,254.806519,33.747547,100071.914062,0,0,181.951828,0,0,242.07254,8.055339,0,NA,"41.88567 -87.632263",22.8326126
"714",714,"2015-01-01_00:00:00",41.885677,-87.631134,268.062256,254.809418,33.735825,100078.070312,0,0,181.941116,0,0,241.897751,8.008781,0,NA,"41.885677 -87.631134",22.8420608
"715",715,"2015-01-01_00:00:00",41.885685,-87.630005,268.069397,254.813248,33.719231,100084.390625,0,0,181.929291,0,0,241.717743,7.964162,0,NA,"41.885685 -87.630005",22.8549146
"716",716,"2015-01-01_00:00:00",41.885689,-87.628845,268.078247,254.817856,33.698071,100090.71875,0,0,181.914932,0,0,241.547729,7.918416,0,NA,"41.885689 -87.628845",22.8708445999999
"717",717,"2015-01-01_00:00:00",41.885689,-87.627716,268.084412,254.821198,33.68396,100097.3125,0,0,181.90361,0,0,241.354584,7.872789,0,NA,"41.885689 -87.627716",22.8819415999999
"718",718,"2015-01-01_00:00:00",41.8857,-87.626587,268.091766,254.825165,33.666954,100104.265625,0,0,181.89296,0,0,241.176514,7.827845,0,NA,"41.8857 -87.626587",22.8951788
"719",719,"2015-01-01_00:00:00",41.885708,-87.625427,268.100098,254.829605,33.647556,100111.351562,0,0,181.880341,0,0,240.997833,7.785404,0,NA,"41.885708 -87.625427",22.9101764
"720",720,"2015-01-01_00:00:00",41.885719,-87.624298,268.108704,254.834213,33.627579,100118.742188,0,0,181.869308,0,0,240.849411,7.744636,0,NA,"41.885719 -87.624298",22.9256672
"721",721,"2015-01-01_00:00:00",41.885723,-87.623169,268.115021,254.837769,33.613701,100126.59375,0,0,181.860901,0,0,240.669205,7.703504,0,NA,"41.885723 -87.623169",22.9370378
"722",722,"2015-01-01_00:00:00",41.885727,-87.622009,268.123108,254.842194,33.595428,100134.75,0,0,181.849182,0,0,240.513046,7.662745,0,NA,"41.885727 -87.622009",22.9515944
"723",723,"2015-01-01_00:00:00",41.885735,-87.62088,268.132355,254.847214,33.574272,100143.148438,0,0,181.841766,0,0,240.379211,7.628213,0,NA,"41.885735 -87.62088",22.968239
"724",724,"2015-01-01_00:00:00",41.885738,-87.619751,268.140564,254.8517,33.55571,100151.414062,0,0,181.840973,0,0,240.237122,7.590392,0,NA,"41.885738 -87.619751",22.9830152
"725",725,"2015-01-01_00:00:00",41.885754,-87.618591,268.149078,254.856384,33.53651,100159.914062,0,0,181.835892,0,0,240.061035,7.560099,0,NA,"41.885754 -87.618591",22.9983404
"726",726,"2015-01-01_00:00:00",41.885757,-87.617462,268.158356,254.861435,33.515366,100168.421875,0,0,181.825119,0,0,239.941498,7.532609,0,NA,"41.885757 -87.617462",23.0150408000001
"727",727,"2015-01-01_00:00:00",41.886471,-87.641418,267.99527,254.773407,33.890675,100016.117188,0,0,182.021881,0,0,243.4758,8.454226,0,NA,"41.886471 -87.641418",22.721486
"728",728,"2015-01-01_00:00:00",41.886475,-87.640259,268.004242,254.778091,33.869213,100023.640625,0,0,182.017593,0,0,243.292999,8.405154,0,NA,"41.886475 -87.640259",22.7376356
"729",729,"2015-01-01_00:00:00",41.886482,-87.63913,268.011139,254.781784,33.853249,100031.125,0,0,182.010681,0,0,243.121643,8.353282,0,NA,"41.886482 -87.63913",22.7500502
"730",730,"2015-01-01_00:00:00",41.886486,-87.638,268.019104,254.785965,33.834324,100038.234375,0,0,182.006119,0,0,242.946472,8.301802,0,NA,"41.886486 -87.638",22.7643872
"731",731,"2015-01-01_00:00:00",41.88649,-87.636841,268.026947,254.790085,33.815701,100045.125,0,0,181.995926,0,0,242.75441,8.25702,0,NA,"41.88649 -87.636841",22.7785046
"732",732,"2015-01-01_00:00:00",41.88649,-87.635712,268.034515,254.794052,33.797672,100051.710938,0,0,181.985382,0,0,242.601303,8.207047,0,NA,"41.88649 -87.635712",22.792127
"733",733,"2015-01-01_00:00:00",41.886509,-87.634583,268.04184,254.797913,33.780342,100058.195312,0,0,181.973022,0,0,242.432953,8.154555,0,NA,"41.886509 -87.634583",22.805312
"734",734,"2015-01-01_00:00:00",41.886509,-87.633423,268.048248,254.801361,33.765572,100064.578125,0,0,181.960648,0,0,242.262222,8.105235,0,NA,"41.886509 -87.633423",22.8168464
"735",735,"2015-01-01_00:00:00",41.886517,-87.632294,268.056213,254.805557,33.746708,100070.890625,0,0,181.946136,0,0,242.101532,8.060079,0,NA,"41.886517 -87.632294",22.8311834
"736",736,"2015-01-01_00:00:00",41.886524,-87.631165,268.062958,254.809158,33.730988,100077.078125,0,0,181.937057,0,0,241.947922,8.017786,0,NA,"41.886524 -87.631165",22.8433244
"737",737,"2015-01-01_00:00:00",41.886532,-87.630005,268.069031,254.812454,33.717133,100083.40625,0,0,181.926315,0,0,241.760086,7.970743,0,NA,"41.886532 -87.630005",22.8542558
"738",738,"2015-01-01_00:00:00",41.886536,-87.628876,268.077057,254.816666,33.698067,100089.8125,0,0,181.912186,0,0,241.5672,7.922029,0,NA,"41.886536 -87.628876",22.8687026000001
"739",739,"2015-01-01_00:00:00",41.886543,-87.627747,268.083832,254.820282,33.682285,100096.414062,0,0,181.895844,0,0,241.387482,7.878261,0,NA,"41.886543 -87.627747",22.8808976
"740",740,"2015-01-01_00:00:00",41.886547,-87.626587,268.090149,254.823746,33.667957,100103.335938,0,0,181.887115,0,0,241.21756,7.834504,0,NA,"41.886547 -87.626587",22.8922682
"741",741,"2015-01-01_00:00:00",41.886547,-87.625458,268.098907,254.8284,33.647476,100110.476562,0,0,181.877579,0,0,241.03598,7.792253,0,NA,"41.886547 -87.625458",22.9080326
"742",742,"2015-01-01_00:00:00",41.88657,-87.624298,268.108124,254.833298,33.625893,100117.8125,0,0,181.862396,0,0,240.862381,7.751616,0,NA,"41.88657 -87.624298",22.9246231999999
"743",743,"2015-01-01_00:00:00",41.886574,-87.623169,268.116058,254.837601,33.607727,100125.734375,0,0,181.854889,0,0,240.699387,7.709309,0,NA,"41.886574 -87.623169",22.9389044
"744",744,"2015-01-01_00:00:00",41.886581,-87.622009,268.123169,254.841568,33.591988,100134,0,0,181.85051,0,0,240.535736,7.668941,0,NA,"41.886581 -87.622009",22.9517042000001
"745",745,"2015-01-01_00:00:00",41.886581,-87.62088,268.131561,254.846176,33.57304,100142.46875,0,0,181.845016,0,0,240.388733,7.633186,0,NA,"41.886581 -87.62088",22.9668098
"746",746,"2015-01-01_00:00:00",41.886585,-87.619751,268.140198,254.850876,33.553394,100150.914062,0,0,181.838226,0,0,240.270782,7.60104,0,NA,"41.886585 -87.619751",22.9823564
"747",747,"2015-01-01_00:00:00",41.886585,-87.618591,268.148499,254.855438,33.534702,100159.414062,0,0,181.830872,0,0,240.119904,7.56962,0,NA,"41.886585 -87.618591",22.9972982
"748",748,"2015-01-01_00:00:00",41.886593,-87.617462,268.157196,254.860199,33.514988,100167.820312,0,0,181.827148,0,0,239.989868,7.536009,0,NA,"41.886593 -87.617462",23.0129528
"749",749,"2015-01-01_00:00:00",41.887314,-87.641418,267.994446,254.772461,33.890079,100014.492188,0,0,182.023499,0,0,243.471985,8.460837,0,NA,"41.887314 -87.641418",22.7200028
"750",750,"2015-01-01_00:00:00",41.887318,-87.640289,268.00296,254.776917,33.869804,100022.054688,0,0,182.015686,0,0,243.296661,8.415199,0,NA,"41.887318 -87.640289",22.7353279999999
"751",751,"2015-01-01_00:00:00",41.887325,-87.63913,268.009674,254.780533,33.854309,100029.601562,0,0,182.010208,0,0,243.144012,8.360758,0,NA,"41.887325 -87.63913",22.7474132
"752",752,"2015-01-01_00:00:00",41.887329,-87.638,268.017181,254.784515,33.836658,100036.890625,0,0,182.003769,0,0,242.96199,8.31284,0,NA,"41.887329 -87.638",22.7609258
"753",753,"2015-01-01_00:00:00",41.887337,-87.636841,268.025665,254.788925,33.816315,100043.796875,0,0,181.99791,0,0,242.77562,8.264367,0,NA,"41.887337 -87.636841",22.776197
"754",754,"2015-01-01_00:00:00",41.887348,-87.635712,268.033905,254.793213,33.796543,100050.460938,0,0,181.985199,0,0,242.6259,8.207211,0,NA,"41.887348 -87.635712",22.791029
"755",755,"2015-01-01_00:00:00",41.887352,-87.634583,268.041504,254.797195,33.778473,100057.023438,0,0,181.975143,0,0,242.471313,8.157395,0,NA,"41.887352 -87.634583",22.8047071999999
"756",756,"2015-01-01_00:00:00",41.887363,-87.633423,268.047882,254.800629,33.763741,100063.492188,0,0,181.962204,0,0,242.307373,8.112563,0,NA,"41.887363 -87.633423",22.8161876
"757",757,"2015-01-01_00:00:00",41.887371,-87.632294,268.055206,254.804504,33.746487,100069.757812,0,0,181.943985,0,0,242.144043,8.066062,0,NA,"41.887371 -87.632294",22.8293708
"758",758,"2015-01-01_00:00:00",41.887379,-87.631165,268.062256,254.808243,33.729939,100076.117188,0,0,181.933365,0,0,241.970581,8.021457,0,NA,"41.887379 -87.631165",22.8420608
"759",759,"2015-01-01_00:00:00",41.887383,-87.630005,268.06842,254.811584,33.715786,100082.445312,0,0,181.923584,0,0,241.811844,7.976175,0,NA,"41.887383 -87.630005",22.853156
"760",760,"2015-01-01_00:00:00",41.88739,-87.628876,268.075836,254.815491,33.698284,100088.8125,0,0,181.911682,0,0,241.615341,7.93181,0,NA,"41.88739 -87.628876",22.8665048
"761",761,"2015-01-01_00:00:00",41.88739,-87.627747,268.083069,254.819321,33.681293,100095.5,0,0,181.891403,0,0,241.429413,7.884756,0,NA,"41.88739 -87.627747",22.8795242
"762",762,"2015-01-01_00:00:00",41.887394,-87.626587,268.088959,254.822571,33.668034,100102.390625,0,0,181.877289,0,0,241.253464,7.840499,0,NA,"41.887394 -87.626587",22.8901262
"763",763,"2015-01-01_00:00:00",41.887405,-87.625458,268.097321,254.827026,33.64856,100109.59375,0,0,181.869736,0,0,241.082321,7.799414,0,NA,"41.887405 -87.625458",22.9051778
"764",764,"2015-01-01_00:00:00",41.887413,-87.624329,268.106812,254.832062,33.626266,100117.164062,0,0,181.859146,0,0,240.902695,7.758155,0,NA,"41.887413 -87.624329",22.9222616
"765",765,"2015-01-01_00:00:00",41.887421,-87.623169,268.115509,254.836716,33.606014,100124.992188,0,0,181.854462,0,0,240.734161,7.71441,0,NA,"41.887421 -87.623169",22.9379162
"766",766,"2015-01-01_00:00:00",41.887424,-87.62204,268.122528,254.840622,33.590458,100133.21875,0,0,181.848434,0,0,240.565536,7.675257,0,NA,"41.887424 -87.62204",22.9505504
"767",767,"2015-01-01_00:00:00",41.887432,-87.620911,268.131592,254.845551,33.569771,100141.796875,0,0,181.844513,0,0,240.416046,7.639968,0,NA,"41.887432 -87.620911",22.9668656
"768",768,"2015-01-01_00:00:00",41.887432,-87.619751,268.140991,254.850632,33.548229,100150.3125,0,0,181.836838,0,0,240.277008,7.604926,0,NA,"41.887432 -87.619751",22.9837838
"769",769,"2015-01-01_00:00:00",41.887444,-87.618622,268.148621,254.854874,33.531254,100158.898438,0,0,181.828827,0,0,240.181366,7.569272,0,NA,"41.887444 -87.618622",22.9975178
"770",770,"2015-01-01_00:00:00",41.887447,-87.617493,268.156372,254.859161,33.513973,100167.328125,0,0,181.824341,0,0,240.040359,7.538159,0,NA,"41.887447 -87.617493",23.0114695999999
"771",771,"2015-01-01_00:00:00",41.888161,-87.641418,267.992645,254.771088,33.89222,100012.945312,0,0,182.021515,0,0,243.493301,8.473917,0,NA,"41.888161 -87.641418",22.716761
"772",772,"2015-01-01_00:00:00",41.888172,-87.640289,268.001434,254.775681,33.871216,100020.546875,0,0,182.012466,0,0,243.312012,8.419823,0,NA,"41.888172 -87.640289",22.7325812
"773",773,"2015-01-01_00:00:00",41.888176,-87.63916,268.010162,254.780243,33.850403,100028.109375,0,0,182.006546,0,0,243.158997,8.366147,0,NA,"41.888176 -87.63916",22.7482916
"774",774,"2015-01-01_00:00:00",41.888184,-87.638,268.016449,254.783646,33.835976,100035.421875,0,0,181.997421,0,0,242.991364,8.321255,0,NA,"41.888184 -87.638",22.7596082000001
"775",775,"2015-01-01_00:00:00",41.888191,-87.636871,268.0242,254.787704,33.817543,100042.484375,0,0,181.991486,0,0,242.81192,8.26618,0,NA,"41.888191 -87.636871",22.77356
"776",776,"2015-01-01_00:00:00",41.888199,-87.635742,268.032349,254.791946,33.798012,100049.1875,0,0,181.980499,0,0,242.65097,8.21135,0,NA,"41.888199 -87.635742",22.7882282
"777",777,"2015-01-01_00:00:00",41.888199,-87.634583,268.039825,254.795868,33.780247,100055.859375,0,0,181.971146,0,0,242.483368,8.166147,0,NA,"41.888199 -87.634583",22.801685
"778",778,"2015-01-01_00:00:00",41.888206,-87.633453,268.047211,254.799759,33.762745,100062.296875,0,0,181.95578,0,0,242.317474,8.118765,0,NA,"41.888206 -87.633453",22.8149798
"779",779,"2015-01-01_00:00:00",41.88821,-87.632324,268.05426,254.803497,33.746185,100068.679688,0,0,181.943588,0,0,242.155884,8.074503,0,NA,"41.88821 -87.632324",22.827668
"780",780,"2015-01-01_00:00:00",41.888222,-87.631165,268.06073,254.806946,33.731117,100075,0,0,181.931396,0,0,241.98999,8.032082,0,NA,"41.888222 -87.631165",22.8393139999999
